accX,accY,accZ,gyrX,gyrY,gyrZ,cmpX,cmpY,cmpZ,fr1,fr2,fr3,fr4,fr5,fl1,fl2,fl3,fl4,fl5,time
step1
76.86098,367.1243,2184.292,148.8298,7.333683,9.567108,-6.420833,60.28509,124.3758,0,0,0,0,0,0,0,0,0,0,0.01684956
76.86098,367.1243,2184.292,148.8298,7.333683,9.567108,-6.420833,60.28509,124.3758,0,0,0,0,0,0,0,0,0,0,0.0168488
76.86098,367.1243,2184.292,148.8298,7.333683,9.567108,-6.420833,60.28509,124.3758,0,0,0,0,0,0,0,0,0,0,0.01684918
76.86098,367.1243,2184.292,148.8298,7.333683,9.567108,-6.420833,60.28509,124.3758,0,0,0,0,0,0,0,0,0,0,0.01684918
76.86098,367.1243,2184.292,148.8298,7.333683,9.567108,-6.420833,60.28509,124.3758,0,0,0,0,0,0,0,0,0,0,0.01684956
76.86098,367.1243,2184.292,148.8298,7.333683,9.567108,-6.420833,60.28509,124.3758,0,0,0,0,0,0,0,0,0,0,0.01684841
76.86098,367.1243,2184.292,148.8298,7.333683,9.567108,-6.420833,60.28509,124.3758,0,0,0,0,0,0,0,0,0,0,0.01684956
80.88879,399.6994,2152.834,182.6639,-3.933054,1.253687,-5.136666,62.02807,123.3006,0,0,0,0,0,0,0,0,0,0,0.0168488
80.88879,399.6994,2152.834,182.6639,-3.933054,1.253687,-5.136666,62.02807,123.3006,0,0,0,0,0,0,0,0,0,0,0.01684918
80.88879,399.6994,2152.834,182.6639,-3.933054,1.253687,-5.136666,62.02807,123.3006,0,0,0,0,0,0,0,0,0,0,0.0168488
80.88879,399.6994,2152.834,182.6639,-3.933054,1.253687,-5.136666,62.02807,123.3006,0,0,0,0,0,0,0,0,0,0,0.01684995
80.88879,399.6994,2152.834,182.6639,-3.933054,1.253687,-5.136666,62.02807,123.3006,0,0,0,0,0,0,0,0,0,0,0.01684918
79.71103,442.9596,2125.867,200.9311,-5.346443,-2.597051,-5.909333,61.42246,122.4405,0,0,0,0,0,0,0,0,0,0,0.0168488
79.71103,442.9596,2125.867,200.9311,-5.346443,-2.597051,-5.909333,61.42246,122.4405,0,0,0,0,0,0,0,0,0,0,0.01684918
79.71103,442.9596,2125.867,200.9311,-5.346443,-2.597051,-5.909333,61.42246,122.4405,0,0,0,0,0,0,0,0,0,0,0.01684918
79.71103,442.9596,2125.867,200.9311,-5.346443,-2.597051,-5.909333,61.42246,122.4405,0,0,0,0,0,0,0,0,0,0,0.01684956
79.71103,442.9596,2125.867,200.9311,-5.346443,-2.597051,-5.909333,61.42246,122.4405,0,0,0,0,0,0,0,0,0,0,0.01684956
79.71103,442.9596,2125.867,200.9311,-5.346443,-2.597051,-5.909333,61.42246,122.4405,0,0,0,0,0,0,0,0,0,0,0.01684841
79.16882,485.9677,2100.694,209.5449,-12.47715,-6.277641,-6.927467,60.93797,121.7524,0,0,0,0,0,0,0,0,0,0,0.01684918
79.16882,485.9677,2100.694,209.5449,-12.47715,-6.277641,-6.927467,60.93797,121.7524,0,0,0,0,0,0,0,0,0,0,0.0168488
79.16882,485.9677,2100.694,209.5449,-12.47715,-6.277641,-6.927467,60.93797,121.7524,0,0,0,0,0,0,0,0,0,0,0.01684918
79.16882,485.9677,2100.694,209.5449,-12.47715,-6.277641,-6.927467,60.93797,121.7524,0,0,0,0,0,0,0,0,0,0,0.01684918
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.01684918
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.01684995
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.0168488
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.0168488
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.01685033
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.0168488
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.01684841
72.73506,537.3741,2085.755,207.6359,-13.58172,-11.82211,-7.341974,60.55038,122.8019,0,0,0,0,0,0,0,0,0,0,0.01685033
75.18805,595.4993,2072.604,214.1087,-12.66538,-13.65769,-6.873579,59.6403,122.4416,0,0,0,0,0,0,0,0,0,0,0.01684803
75.18805,595.4993,2072.604,214.1087,-12.66538,-13.65769,-6.873579,59.6403,122.4416,0,0,0,0,0,0,0,0,0,0,0.01684918
75.18805,595.4993,2072.604,214.1087,-12.66538,-13.65769,-6.873579,59.6403,122.4416,0,0,0,0,0,0,0,0,0,0,0.01684918
75.18805,595.4993,2072.604,214.1087,-12.66538,-13.65769,-6.873579,59.6403,122.4416,0,0,0,0,0,0,0,0,0,0,0.01684918
75.18805,595.4993,2072.604,214.1087,-12.66538,-13.65769,-6.873579,59.6403,122.4416,0,0,0,0,0,0,0,0,0,0,0.0168488
75.18805,595.4993,2072.604,214.1087,-12.66538,-13.65769,-6.873579,59.6403,122.4416,0,0,0,0,0,0,0,0,0,0,0.01684918
75.18805,595.4993,2072.604,214.1087,-12.66538,-13.65769,-6.873579,59.6403,122.4416,0,0,0,0,0,0,0,0,0,0,0.01684918
75.95044,654.7995,2061.083,216.487,-3.932304,-14.52615,-7.498863,58.91224,121.5532,0,0,0,0,0,0,0,0,0,0,0.01684956
75.95044,654.7995,2061.083,216.487,-3.932304,-14.52615,-7.498863,58.91224,121.5532,0,0,0,0,0,0,0,0,0,0,0.01684841
75.95044,654.7995,2061.083,216.487,-3.932304,-14.52615,-7.498863,58.91224,121.5532,0,0,0,0,0,0,0,0,0,0,0.01685072
75.95044,654.7995,2061.083,216.487,-3.932304,-14.52615,-7.498863,58.91224,121.5532,0,0,0,0,0,0,0,0,0,0,0.01684841
77.16035,713.6396,2044.067,234.7896,-11.34584,-6.220922,-7.19909,58.92979,123.4426,0,0,0,0,0,0,0,0,0,0,0.01684918
