accX,accY,accZ,gyrX,gyrY,gyrZ,cmpX,cmpY,cmpZ,fr1,fr2,fr3,fr4,fr5,fl1,fl2,fl3,fl4,fl5,time
left_to_right
-391.9917,1654.917,959.1483,-842.5739,58.00872,-28.30746,-89.50639,-16.99961,-47.69765,0,0,0,0,0,0,0,0,0,0,24.53305
-391.9917,1654.917,959.1483,-842.5739,58.00872,-28.30746,-89.50639,-16.99961,-47.69765,0,0,0,0,0,0,0,0,0,0,24.54825
-391.9917,1654.917,959.1483,-842.5739,58.00872,-28.30746,-89.50639,-16.99961,-47.69765,0,0,0,0,0,0,0,0,0,0,24.56211
-391.9917,1654.917,959.1483,-842.5739,58.00872,-28.30746,-89.50639,-16.99961,-47.69765,0,0,0,0,0,0,0,0,0,0,24.5779
-391.9917,1654.917,959.1483,-842.5739,58.00872,-28.30746,-89.50639,-16.99961,-47.69765,0,0,0,0,0,0,0,0,0,0,24.5942
-402.5934,1546.134,1105.119,-698.4592,33.00698,-19.84597,-87.40511,-15.39969,-40.95812,0,0,0,0,0,0,0,0,0,0,24.61178
-402.5934,1546.134,1105.119,-698.4592,33.00698,-19.84597,-87.40511,-15.39969,-40.95812,0,0,0,0,0,0,0,0,0,0,24.64226
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.67139
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.70204
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.73077
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.74632
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.76092
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.77177
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.78348
-397.8747,1474.907,1215.895,-578.1674,30.40558,-14.07678,-85.72409,-14.11975,-34.1665,0,0,0,0,0,0,0,0,0,0,24.79539
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.81659
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.82876
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.84427
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.86135
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.87762
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.89417
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.91086
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.92754
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.94411
-418.6998,1418.926,1303.916,-441.3339,48.72447,-22.26142,-83.37927,-14.8958,-30.7332,0,0,0,0,0,0,0,0,0,0,24.9607
-407.1599,1368.94,1383.533,-345.2671,29.97957,-12.00914,-81.30342,-14.31664,-27.58656,0,0,0,0,0,0,0,0,0,0,24.97818
-399.3279,1331.152,1443.826,-180.4137,7.783659,11.99269,-78.84274,-12.25331,-25.46925,0,0,0,0,0,0,0,0,0,0,25.00057
-399.3279,1331.152,1443.826,-180.4137,7.783659,11.99269,-78.84274,-12.25331,-25.46925,0,0,0,0,0,0,0,0,0,0,25.01312
-399.3279,1331.152,1443.826,-180.4137,7.783659,11.99269,-78.84274,-12.25331,-25.46925,0,0,0,0,0,0,0,0,0,0,25.02774
-399.3279,1331.152,1443.826,-180.4137,7.783659,11.99269,-78.84274,-12.25331,-25.46925,0,0,0,0,0,0,0,0,0,0,25.04427
-399.3279,1331.152,1443.826,-180.4137,7.783659,11.99269,-78.84274,-12.25331,-25.46925,0,0,0,0,0,0,0,0,0,0,25.06082
-399.3279,1331.152,1443.826,-180.4137,7.783659,11.99269,-78.84274,-12.25331,-25.46925,0,0,0,0,0,0,0,0,0,0,25.07751
-399.3279,1331.152,1443.826,-180.4137,7.783659,11.99269,-78.84274,-12.25331,-25.46925,0,0,0,0,0,0,0,0,0,0,25.09405
-397.0623,1315.722,1461.261,-44.73096,30.22693,2.594152,-78.47419,-12.20265,-24.3754,0,0,0,0,0,0,0,0,0,0,25.11079
-397.0623,1315.722,1461.261,-44.73096,30.22693,2.594152,-78.47419,-12.20265,-24.3754,0,0,0,0,0,0,0,0,0,0,25.12751
-397.0623,1315.722,1461.261,-44.73096,30.22693,2.594152,-78.47419,-12.20265,-24.3754,0,0,0,0,0,0,0,0,0,0,25.14405
-397.0623,1315.722,1461.261,-44.73096,30.22693,2.594152,-78.47419,-12.20265,-24.3754,0,0,0,0,0,0,0,0,0,0,25.16082
-397.0623,1315.722,1461.261,-44.73096,30.22693,2.594152,-78.47419,-12.20265,-24.3754,0,0,0,0,0,0,0,0,0,0,25.17736
-397.0623,1315.722,1461.261,-44.73096,30.22693,2.594152,-78.47419,-12.20265,-24.3754,0,0,0,0,0,0,0,0,0,0,25.19499
-413.6499,1322.378,1467.009,-38.58477,41.78154,-4.724679,-78.97935,-11.16212,-23.90032,0,0,0,0,0,0,0,0,0,0,25.21789
-413.6499,1322.378,1467.009,-38.58477,41.78154,-4.724679,-78.97935,-11.16212,-23.90032,0,0,0,0,0,0,0,0,0,0,25.23798
-413.6499,1322.378,1467.009,-38.58477,41.78154,-4.724679,-78.97935,-11.16212,-23.90032,0,0,0,0,0,0,0,0,0,0,25.25189
-413.6499,1322.378,1467.009,-38.58477,41.78154,-4.724679,-78.97935,-11.16212,-23.90032,0,0,0,0,0,0,0,0,0,0,25.26472
-413.6499,1322.378,1467.009,-38.58477,41.78154,-4.724679,-78.97935,-11.16212,-23.90032,0,0,0,0,0,0,0,0,0,0,25.27895
-413.7199,1321.302,1471.007,-29.26781,17.02524,14.22026,-79.78349,-10.3297,-23.52026,0,0,0,0,0,0,0,0,0,0,25.29427
-413.7199,1321.302,1471.007,-29.26781,17.02524,14.22026,-79.78349,-10.3297,-23.52026,0,0,0,0,0,0,0,0,0,0,25.31088
-413.7199,1321.302,1471.007,-29.26781,17.02524,14.22026,-79.78349,-10.3297,-23.52026,0,0,0,0,0,0,0,0,0,0,25.32732
-413.7199,1321.302,1471.007,-29.26781,17.02524,14.22026,-79.78349,-10.3297,-23.52026,0,0,0,0,0,0,0,0,0,0,25.34393
-413.7199,1321.302,1471.007,-29.26781,17.02524,14.22026,-79.78349,-10.3297,-23.52026,0,0,0,0,0,0,0,0,0,0,25.36092
-413.7199,1321.302,1471.007,-29.26781,17.02524,14.22026,-79.78349,-10.3297,-23.52026,0,0,0,0,0,0,0,0,0,0,25.37777
-413.7199,1321.302,1471.007,-29.26781,17.02524,14.22026,-79.78349,-10.3297,-23.52026,0,0,0,0,0,0,0,0,0,0,25.39393
-405.9759,1341.642,1462.206,39.18575,6.220189,35.57621,-79.62679,-11.46376,-22.61621,0,0,0,0,0,0,0,0,0,0,25.41075
-405.9759,1341.642,1462.206,39.18575,6.220189,35.57621,-79.62679,-11.46376,-22.61621,0,0,0,0,0,0,0,0,0,0,25.42737
-405.9759,1341.642,1462.206,39.18575,6.220189,35.57621,-79.62679,-11.46376,-22.61621,0,0,0,0,0,0,0,0,0,0,25.44405
-405.9759,1341.642,1462.206,39.18575,6.220189,35.57621,-79.62679,-11.46376,-22.61621,0,0,0,0,0,0,0,0,0,0,25.46056
-405.9759,1341.642,1462.206,39.18575,6.220189,35.57621,-79.62679,-11.46376,-22.61621,0,0,0,0,0,0,0,0,0,0,25.47723
-405.9759,1341.642,1462.206,39.18575,6.220189,35.57621,-79.62679,-11.46376,-22.61621,0,0,0,0,0,0,0,0,0,0,25.49409
-395.3807,1359.113,1439.365,96.7486,6.176151,34.66096,-80.30144,-11.97101,-23.89297,0,0,0,0,0,0,0,0,0,0,25.51071
-395.3807,1359.113,1439.365,96.7486,6.176151,34.66096,-80.30144,-11.97101,-23.89297,0,0,0,0,0,0,0,0,0,0,25.5272
-395.3807,1359.113,1439.365,96.7486,6.176151,34.66096,-80.30144,-11.97101,-23.89297,0,0,0,0,0,0,0,0,0,0,25.54394
-395.3807,1359.113,1439.365,96.7486,6.176151,34.66096,-80.30144,-11.97101,-23.89297,0,0,0,0,0,0,0,0,0,0,25.56047
-395.3807,1359.113,1439.365,96.7486,6.176151,34.66096,-80.30144,-11.97101,-23.89297,0,0,0,0,0,0,0,0,0,0,25.57814
-401.5046,1374.691,1411.892,66.59888,-16.05908,60.12877,-81.04115,-11.97681,-24.71437,0,0,0,0,0,0,0,0,0,0,25.59877
-401.5046,1374.691,1411.892,66.59888,-16.05908,60.12877,-81.04115,-11.97681,-24.71437,0,0,0,0,0,0,0,0,0,0,25.61965
-401.5046,1374.691,1411.892,66.59888,-16.05908,60.12877,-81.04115,-11.97681,-24.71437,0,0,0,0,0,0,0,0,0,0,25.636
-401.5046,1374.691,1411.892,66.59888,-16.05908,60.12877,-81.04115,-11.97681,-24.71437,0,0,0,0,0,0,0,0,0,0,25.64861
-401.5046,1374.691,1411.892,66.59888,-16.05908,60.12877,-81.04115,-11.97681,-24.71437,0,0,0,0,0,0,0,0,0,0,25.66064
-401.5046,1374.691,1411.892,66.59888,-16.05908,60.12877,-81.04115,-11.97681,-24.71437,0,0,0,0,0,0,0,0,0,0,25.67717
-401.5046,1374.691,1411.892,66.59888,-16.05908,60.12877,-81.04115,-11.97681,-24.71437,0,0,0,0,0,0,0,0,0,0,25.69377
-390.0037,1405.153,1384.513,99.47911,-19.64726,76.70302,-81.63293,-13.58144,-25.7715,0,0,0,0,0,0,0,0,0,0,25.71041
-390.0037,1405.153,1384.513,99.47911,-19.64726,76.70302,-81.63293,-13.58144,-25.7715,0,0,0,0,0,0,0,0,0,0,25.72709
-390.0037,1405.153,1384.513,99.47911,-19.64726,76.70302,-81.63293,-13.58144,-25.7715,0,0,0,0,0,0,0,0,0,0,25.74397
-390.0037,1405.153,1384.513,99.47911,-19.64726,76.70302,-81.63293,-13.58144,-25.7715,0,0,0,0,0,0,0,0,0,0,25.76061
-390.0037,1405.153,1384.513,99.47911,-19.64726,76.70302,-81.63293,-13.58144,-25.7715,0,0,0,0,0,0,0,0,0,0,25.77728
-383.603,1444.722,1346.811,119.9833,-27.71781,72.56242,-83.10635,-13.86516,-26.6172,0,0,0,0,0,0,0,0,0,0,25.79388
-383.603,1444.722,1346.811,119.9833,-27.71781,72.56242,-83.10635,-13.86516,-26.6172,0,0,0,0,0,0,0,0,0,0,25.81053
-383.603,1444.722,1346.811,119.9833,-27.71781,72.56242,-83.10635,-13.86516,-26.6172,0,0,0,0,0,0,0,0,0,0,25.82715
-383.603,1444.722,1346.811,119.9833,-27.71781,72.56242,-83.10635,-13.86516,-26.6172,0,0,0,0,0,0,0,0,0,0,25.84382
-383.603,1444.722,1346.811,119.9833,-27.71781,72.56242,-83.10635,-13.86516,-26.6172,0,0,0,0,0,0,0,0,0,0,25.86043
-352.8824,1489.378,1348.249,38.78663,-15.37425,44.64993,-82.48508,-13.49213,-27.89376,0,0,0,0,0,0,0,0,0,0,25.87714
-352.8824,1489.378,1348.249,38.78663,-15.37425,44.64993,-82.48508,-13.49213,-27.89376,0,0,0,0,0,0,0,0,0,0,25.89371
-352.8824,1489.378,1348.249,38.78663,-15.37425,44.64993,-82.48508,-13.49213,-27.89376,0,0,0,0,0,0,0,0,0,0,25.91054
-352.8824,1489.378,1348.249,38.78663,-15.37425,44.64993,-82.48508,-13.49213,-27.89376,0,0,0,0,0,0,0,0,0,0,25.92721
-352.8824,1489.378,1348.249,38.78663,-15.37425,44.64993,-82.48508,-13.49213,-27.89376,0,0,0,0,0,0,0,0,0,0,25.94384
-352.8824,1489.378,1348.249,38.78663,-15.37425,44.64993,-82.48508,-13.49213,-27.89376,0,0,0,0,0,0,0,0,0,0,25.96043
-352.8824,1489.378,1348.249,38.78663,-15.37425,44.64993,-82.48508,-13.49213,-27.89376,0,0,0,0,0,0,0,0,0,0,25.97712
-357.1059,1498.702,1341.599,-90.9707,-12.0994,23.71995,-82.78806,-14.1937,-27.91501,0,0,0,0,0,0,0,0,0,0,25.99384
-357.1059,1498.702,1341.599,-90.9707,-12.0994,23.71995,-82.78806,-14.1937,-27.91501,0,0,0,0,0,0,0,0,0,0,26.01047
-357.1059,1498.702,1341.599,-90.9707,-12.0994,23.71995,-82.78806,-14.1937,-27.91501,0,0,0,0,0,0,0,0,0,0,26.02704
-357.1059,1498.702,1341.599,-90.9707,-12.0994,23.71995,-82.78806,-14.1937,-27.91501,0,0,0,0,0,0,0,0,0,0,26.04374
-357.1059,1498.702,1341.599,-90.9707,-12.0994,23.71995,-82.78806,-14.1937,-27.91501,0,0,0,0,0,0,0,0,0,0,26.06035
-357.1059,1498.702,1341.599,-90.9707,-12.0994,23.71995,-82.78806,-14.1937,-27.91501,0,0,0,0,0,0,0,0,0,0,26.07704
-357.1059,1498.702,1341.599,-90.9707,-12.0994,23.71995,-82.78806,-14.1937,-27.91501,0,0,0,0,0,0,0,0,0,0,26.09366
-351.2848,1473.162,1359.879,-202.1766,-15.87952,18.97596,-81.23045,-14.35496,-26.932,0,0,0,0,0,0,0,0,0,0,26.11041
-351.2848,1473.162,1359.879,-202.1766,-15.87952,18.97596,-81.23045,-14.35496,-26.932,0,0,0,0,0,0,0,0,0,0,26.12706
-351.2848,1473.162,1359.879,-202.1766,-15.87952,18.97596,-81.23045,-14.35496,-26.932,0,0,0,0,0,0,0,0,0,0,26.14401
-351.2848,1473.162,1359.879,-202.1766,-15.87952,18.97596,-81.23045,-14.35496,-26.932,0,0,0,0,0,0,0,0,0,0,26.16026
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.17833
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.19379
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.21035
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.22865
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.2437
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.26151
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.27741
-346.4278,1434.93,1405.503,-188.3412,-14.50362,13.58077,-81.38436,-13.48397,-26.14561,0,0,0,0,0,0,0,0,0,0,26.29452
-320.9423,1391.544,1447.803,-184.073,-20.80289,22.46461,-79.50749,-12.58718,-25.31648,0,0,0,0,0,0,0,0,0,0,26.31755
-320.9423,1391.544,1447.803,-184.073,-20.80289,22.46461,-79.50749,-12.58718,-25.31648,0,0,0,0,0,0,0,0,0,0,26.33185
-320.9423,1391.544,1447.803,-184.073,-20.80289,22.46461,-79.50749,-12.58718,-25.31648,0,0,0,0,0,0,0,0,0,0,26.34407
-320.9423,1391.544,1447.803,-184.073,-20.80289,22.46461,-79.50749,-12.58718,-25.31648,0,0,0,0,0,0,0,0,0,0,26.36054
-320.9423,1391.544,1447.803,-184.073,-20.80289,22.46461,-79.50749,-12.58718,-25.31648,0,0,0,0,0,0,0,0,0,0,26.37707
-320.9423,1391.544,1447.803,-184.073,-20.80289,22.46461,-79.50749,-12.58718,-25.31648,0,0,0,0,0,0,0,0,0,0,26.39381
-325.7538,1378.435,1473.642,-107.2584,-1.042314,24.97169,-78.80599,-14.26974,-25.05319,0,0,0,0,0,0,0,0,0,0,26.41068
-325.7538,1378.435,1473.642,-107.2584,-1.042314,24.97169,-78.80599,-14.26974,-25.05319,0,0,0,0,0,0,0,0,0,0,26.42717
-325.7538,1378.435,1473.642,-107.2584,-1.042314,24.97169,-78.80599,-14.26974,-25.05319,0,0,0,0,0,0,0,0,0,0,26.44355
-325.7538,1378.435,1473.642,-107.2584,-1.042314,24.97169,-78.80599,-14.26974,-25.05319,0,0,0,0,0,0,0,0,0,0,26.46049
-325.7538,1378.435,1473.642,-107.2584,-1.042314,24.97169,-78.80599,-14.26974,-25.05319,0,0,0,0,0,0,0,0,0,0,26.47706
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.49349
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.51022
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.52698
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.54354
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.56038
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.57718
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.5937
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.61051
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.627
-333.2031,1329.348,1468.914,-90.20672,0.3661487,17.57735,-78.2448,-14.21579,-24.44255,0,0,0,0,0,0,0,0,0,0,26.64365
-323.7625,1342.678,1480.131,-58.16537,0.692919,17.86188,-77.59584,-13.77263,-23.55404,0,0,0,0,0,0,0,0,0,0,26.66027
-323.7625,1342.678,1480.131,-58.16537,0.692919,17.86188,-77.59584,-13.77263,-23.55404,0,0,0,0,0,0,0,0,0,0,26.67691
-323.7625,1342.678,1480.131,-58.16537,0.692919,17.86188,-77.59584,-13.77263,-23.55404,0,0,0,0,0,0,0,0,0,0,26.69365
-323.7625,1342.678,1480.131,-58.16537,0.692919,17.86188,-77.59584,-13.77263,-23.55404,0,0,0,0,0,0,0,0,0,0,26.71025
-323.7625,1342.678,1480.131,-58.16537,0.692919,17.86188,-77.59584,-13.77263,-23.55404,0,0,0,0,0,0,0,0,0,0,26.72694
-315.61,1351.543,1484.105,6.6677,-3.045665,18.88951,-78.07668,-15.01811,-22.44323,0,0,0,0,0,0,0,0,0,0,26.74362
-315.61,1351.543,1484.105,6.6677,-3.045665,18.88951,-78.07668,-15.01811,-22.44323,0,0,0,0,0,0,0,0,0,0,26.76012
-315.61,1351.543,1484.105,6.6677,-3.045665,18.88951,-78.07668,-15.01811,-22.44323,0,0,0,0,0,0,0,0,0,0,26.77693
-312.888,1345.834,1468.884,-93.66584,22.16347,23.51161,-77.86134,-15.41449,-22.95459,0,0,0,0,0,0,0,0,0,0,26.79355
-312.888,1345.834,1468.884,-93.66584,22.16347,23.51161,-77.86134,-15.41449,-22.95459,0,0,0,0,0,0,0,0,0,0,26.81028
-312.888,1345.834,1468.884,-93.66584,22.16347,23.51161,-77.86134,-15.41449,-22.95459,0,0,0,0,0,0,0,0,0,0,26.82699
-312.888,1345.834,1468.884,-93.66584,22.16347,23.51161,-77.86134,-15.41449,-22.95459,0,0,0,0,0,0,0,0,0,0,26.84371
-312.888,1345.834,1468.884,-93.66584,22.16347,23.51161,-77.86134,-15.41449,-22.95459,0,0,0,0,0,0,0,0,0,0,26.86063
-312.888,1345.834,1468.884,-93.66584,22.16347,23.51161,-77.86134,-15.41449,-22.95459,0,0,0,0,0,0,0,0,0,0,26.87695
-312.888,1345.834,1468.884,-93.66584,22.16347,23.51161,-77.86134,-15.41449,-22.95459,0,0,0,0,0,0,0,0,0,0,26.89349
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,26.91021
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,26.92801
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,26.94359
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,26.9603
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,26.97705
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,26.9936
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,27.0165
-288.3104,1319.068,1480.107,-241.9327,-3.069225,36.80928,-77.28908,-15.73159,-21.96367,0,0,0,0,0,0,0,0,0,0,27.02699
-285.0483,1363.454,1503.286,-50.74614,-2.05538,30.24743,-78.03127,-15.38527,-22.37094,0,0,0,0,0,0,0,0,0,0,27.04446
-285.0483,1363.454,1503.286,-50.74614,-2.05538,30.24743,-78.03127,-15.38527,-22.37094,0,0,0,0,0,0,0,0,0,0,27.06714
-285.0483,1363.454,1503.286,-50.74614,-2.05538,30.24743,-78.03127,-15.38527,-22.37094,0,0,0,0,0,0,0,0,0,0,27.10154
-285.0483,1363.454,1503.286,-50.74614,-2.05538,30.24743,-78.03127,-15.38527,-22.37094,0,0,0,0,0,0,0,0,0,0,27.11741
-274.6386,1390.963,1521.229,-91.39692,-17.6443,14.59794,-78.42501,-14.30822,-23.89675,0,0,0,0,0,0,0,0,0,0,27.13244
-274.6386,1390.963,1521.229,-91.39692,-17.6443,14.59794,-78.42501,-14.30822,-23.89675,0,0,0,0,0,0,0,0,0,0,27.14787
-274.6386,1390.963,1521.229,-91.39692,-17.6443,14.59794,-78.42501,-14.30822,-23.89675,0,0,0,0,0,0,0,0,0,0,27.16236
-274.6386,1390.963,1521.229,-91.39692,-17.6443,14.59794,-78.42501,-14.30822,-23.89675,0,0,0,0,0,0,0,0,0,0,27.17235
-274.6386,1390.963,1521.229,-91.39692,-17.6443,14.59794,-78.42501,-14.30822,-23.89675,0,0,0,0,0,0,0,0,0,0,27.18328
-274.6386,1390.963,1521.229,-91.39692,-17.6443,14.59794,-78.42501,-14.30822,-23.89675,0,0,0,0,0,0,0,0,0,0,27.19348
-285.5109,1380.971,1476.983,8.482465,16.48456,11.47835,-78.54001,-14.64657,-23.9174,0,0,0,0,0,0,0,0,0,0,27.21037
-285.5109,1380.971,1476.983,8.482465,16.48456,11.47835,-78.54001,-14.64657,-23.9174,0,0,0,0,0,0,0,0,0,0,27.22788
-285.5109,1380.971,1476.983,8.482465,16.48456,11.47835,-78.54001,-14.64657,-23.9174,0,0,0,0,0,0,0,0,0,0,27.24331
-285.5109,1380.971,1476.983,8.482465,16.48456,11.47835,-78.54001,-14.64657,-23.9174,0,0,0,0,0,0,0,0,0,0,27.26001
-285.5109,1380.971,1476.983,8.482465,16.48456,11.47835,-78.54001,-14.64657,-23.9174,0,0,0,0,0,0,0,0,0,0,27.27835
-285.5109,1380.971,1476.983,8.482465,16.48456,11.47835,-78.54001,-14.64657,-23.9174,0,0,0,0,0,0,0,0,0,0,27.29328
-278.0088,1339.776,1480.586,9.385972,10.78765,5.782683,-78.63201,-14.91726,-24.33392,222,0,0,0,0,0,0,0,0,0,27.30993
-278.0088,1339.776,1480.586,9.385972,10.78765,5.782683,-78.63201,-14.91726,-24.33392,222,0,0,0,0,0,0,0,0,0,27.32672
-278.0088,1339.776,1480.586,9.385972,10.78765,5.782683,-78.63201,-14.91726,-24.33392,222,0,0,0,0,0,0,0,0,0,27.34334
-278.0088,1339.776,1480.586,9.385972,10.78765,5.782683,-78.63201,-14.91726,-24.33392,222,0,0,0,0,0,0,0,0,0,27.36048
-278.0088,1339.776,1480.586,9.385972,10.78765,5.782683,-78.63201,-14.91726,-24.33392,222,0,0,0,0,0,0,0,0,0,27.37663
-278.0088,1339.776,1480.586,9.385972,10.78765,5.782683,-78.63201,-14.91726,-24.33392,222,0,0,0,0,0,0,0,0,0,27.39334
-295.607,1374.821,1453.269,-16.89122,6.830116,-0.7738537,-79.10561,-15.53381,-24.26714,664,0,0,0,0,0,0,0,0,0,27.41002
-295.607,1374.821,1453.269,-16.89122,6.830116,-0.7738537,-79.10561,-15.53381,-24.26714,664,0,0,0,0,0,0,0,0,0,27.42654
-295.607,1374.821,1453.269,-16.89122,6.830116,-0.7738537,-79.10561,-15.53381,-24.26714,664,0,0,0,0,0,0,0,0,0,27.4438
-295.607,1374.821,1453.269,-16.89122,6.830116,-0.7738537,-79.10561,-15.53381,-24.26714,664,0,0,0,0,0,0,0,0,0,27.45996
-295.607,1374.821,1453.269,-16.89122,6.830116,-0.7738537,-79.10561,-15.53381,-24.26714,664,0,0,0,0,0,0,0,0,0,27.47667
-289.2856,1378.257,1452.015,-0.9129776,-8.135907,2.180917,-80.48449,-15.62705,-24.61371,698,0,0,0,0,0,0,0,0,0,27.49323
-289.2856,1378.257,1452.015,-0.9129776,-8.135907,2.180917,-80.48449,-15.62705,-24.61371,698,0,0,0,0,0,0,0,0,0,27.50985
-289.2856,1378.257,1452.015,-0.9129776,-8.135907,2.180917,-80.48449,-15.62705,-24.61371,698,0,0,0,0,0,0,0,0,0,27.52654
-289.2856,1378.257,1452.015,-0.9129776,-8.135907,2.180917,-80.48449,-15.62705,-24.61371,698,0,0,0,0,0,0,0,0,0,27.54326
-289.2856,1378.257,1452.015,-0.9129776,-8.135907,2.180917,-80.48449,-15.62705,-24.61371,698,0,0,0,0,0,0,0,0,0,27.56006
-289.2856,1378.257,1452.015,-0.9129776,-8.135907,2.180917,-80.48449,-15.62705,-24.61371,698,0,0,0,0,0,0,0,0,0,27.57676
-302.8285,1392.606,1442.012,27.46962,-3.308726,-1.455266,-81.78759,-14.90164,-25.29097,634,0,0,0,0,0,0,0,0,0,27.59336
-302.8285,1392.606,1442.012,27.46962,-3.308726,-1.455266,-81.78759,-14.90164,-25.29097,634,0,0,0,0,0,0,0,0,0,27.60994
