pitch,roll,yaw,time
123.75,0,-34.50815,1.752757
123.75,0,-34.51289,1.770915
123.75,0,-34.51764,1.789189
123.75,0,-34.52238,1.806388
123.75,0,-34.52712,1.825776
123.75,0,-34.53186,1.843603
123.75,0,-34.5366,1.861097
123.75,0,-34.54134,1.880616
123.75,0,-34.54609,1.899623
123.75,0,-34.55083,1.918848
123.75,0,-34.55557,1.937292
123.75,0,-34.56031,1.957479
123.75,0,-34.56505,1.979221
123.75,0,-34.56979,1.998845
123.75,0,-34.57454,2.017296
123.75,0,-34.57928,2.034614
123.75,0,-34.58402,2.055181
123.75,0,-34.58876,2.074065
123.75,0,-34.5935,2.093093
123.75,0,-34.59824,2.110494
123.75,0,-34.60299,2.127236
123.75,0,-34.60773,2.145583
123.75,0,-34.61247,2.163038
123.75,0,-34.61721,2.181498
123.75,0,-34.62195,2.199973
123.75,0,-34.62669,2.217351
123.75,0,-34.63144,2.234884
123.75,0,-34.63618,2.252893
123.75,0,-34.64092,2.270434
123.75,0,-34.64566,2.289221
123.75,0,-34.6504,2.306073
123.75,0,-34.65514,2.323894
123.75,0,-34.65989,2.342542
123.75,0,-34.66463,2.36016
123.75,0,-34.66937,2.377229
123.75,0,-34.67411,2.395554
123.75,0,-34.67885,2.413542
123.75,0,-34.68359,2.430877
123.75,0,-34.68834,2.447621
123.75,0,-34.69308,2.465636
123.75,0,-34.69782,2.483444
123.75,0,-34.70256,2.501046
123.75,0,-34.7073,2.518765
123.75,0,-34.71204,2.536814
123.75,0,-34.71679,2.556226
123.75,0,-34.72153,2.572965
123.75,0,-34.72627,2.591262
123.75,0,-34.73101,2.610242
123.75,0,-34.73575,2.626825
123.75,0,-34.74049,2.647074
123.75,0,-34.74524,2.668284
123.75,0,-34.74998,2.693912
123.75,0,-34.75472,2.712349
123.75,0,-34.75946,2.731561
123.75,0,-34.7642,2.749072
123.75,0,-34.76894,2.766957
123.75,0,-34.77369,2.785865
123.75,0,-34.77843,2.811177
123.75,0,-34.78317,2.829103
123.75,0,-34.78791,2.846431
123.75,0,-34.79265,2.864368
123.75,0,-34.79739,2.883055
123.75,0,-34.80214,2.901582
123.75,0,-34.80688,2.92004
123.75,0,-34.81162,2.938333
123.75,0,-34.81636,2.956485
123.75,0,-34.8211,2.974529
123.75,0,-34.82584,2.993174
123.75,0,-34.83059,3.009719
123.75,0,-34.83533,3.028018
123.75,0,-34.84007,3.04651
123.75,0,-34.84481,3.06583
123.75,0,-34.84955,3.083963
123.75,0,-34.85429,3.103907
pitch,roll,yaw,time
left_to_right
123.75,0,0,0.01665263
123.75,0,0,0.03330525
123.75,0,0,0.05330525
123.75,0,0,0.06692572
123.75,0,0,0.08371357
123.75,0,0,0.1003185
123.75,0,0,0.1169957
123.75,0,0,0.1336684
123.75,0,0,0.1503828
123.75,0,0,0.1669885
123.75,0,0,0.1837379
123.75,0,0,0.2005208
123.75,0,0,0.2169431
123.75,0,0,0.2336165
123.75,0,0,0.2504982
123.75,0,0,0.2669207
123.75,0,0,0.283716
123.75,0,0,0.3004086
123.75,0,0,0.3168973
123.75,0,0,0.3335823
123.75,0,0,0.3501043
123.75,0,0,0.366645
123.75,0,0,0.3837157
123.75,0,0,0.400142
123.75,0,0,0.4170017
123.75,0,0,0.4336056
123.75,0,0,0.4501112
123.75,0,0,0.4667207
123.75,0,0,0.4834367
123.75,0,0,0.5001617
123.75,0,0,0.5167782
123.75,0,0,0.5338814
123.75,0,0,0.5501037
123.75,0,0,0.5677324
123.75,0,0,0.5836517
123.75,0,0,0.6042107
123.75,0,0,0.6301994
123.75,0,0,0.6515385
123.75,0,0,0.6636127
123.75,0,0,0.6770012
123.75,0,0,0.689395
123.75,0,0,0.7021214
123.75,0,0,0.7166382
123.75,0,0,0.7332439
123.75,0,0,0.7549919
123.75,0,0,0.7753292
123.75,0,0,0.7902078
123.75,0,0,0.8042114
123.75,0,0,0.816787
123.75,0,0,0.8334014
123.75,0,0,0.8501161
123.75,0,0,0.8667855
123.75,0,0,0.8835872
123.75,0,0,0.9056019
123.75,0,0,0.9309515
123.75,0,0,0.9532897
123.75,0,0,0.972947
123.75,0,0,0.9866475
123.75,0,0,0.9987687
123.75,0,0,1.010839
123.75,0,0,1.023501
123.75,0,0,1.035461
123.75,0,0,1.049994
123.75,0,0,1.066862
123.75,0,0,1.083176
123.75,0,0,1.099906
123.75,0,0,1.116582
123.75,0,0,1.13408
123.75,0,0,1.158087
123.75,0,0,1.172328
123.75,0,0,1.187726
123.75,0,0,1.199893
123.75,0,0,1.216527
123.75,0,0,1.233557
123.75,0,0,1.249897
123.75,0,0,1.266484
123.75,0,0,1.283246
123.75,0,0,1.299831
123.75,0,0,1.316549
123.75,0,0,1.333108
123.75,0,0,1.353743
123.75,0,0,1.373554
123.75,0,0,1.387052
123.75,0,0,1.399995
123.75,0,0,1.417089
123.75,0,0,1.433285
123.75,0,0,1.449882
123.75,0,0,1.466382
123.75,0,0,1.483194
123.75,0,0,1.49978
123.75,0,0,1.516375
123.75,0,0,1.533161
123.75,0,0,1.550419
123.75,0,0,1.572164
123.75,0,0,1.598879
123.75,0,0,1.626041
123.75,0,0,1.652935
123.75,0,0,1.677618
123.75,0,0,1.694919
123.75,0,0,1.706409
123.75,0,0,1.716731
123.75,0,0,1.72718
123.75,0,0,1.73886
123.75,0,0,1.749829
123.75,0,0,1.766318
123.75,0,0,1.783014
123.75,0,0,1.799906
123.75,0,0,1.816399
123.75,0,0,1.832997
123.75,0,0,1.849897
123.75,0,0,1.866333
123.75,0,0,1.883001
123.75,0,0,1.899645
123.75,0,0,1.916303
123.75,0,0,1.933016
123.75,0,0,1.949662
123.75,0,0,1.966254
123.75,0,0,1.982923
123.75,0,0,1.999721
123.75,0,0,2.016251
123.75,0,0,2.032881
123.75,0,0,2.049529
123.75,0,0,2.066389
123.75,0,0,2.08284
123.75,0,0,2.099617
123.75,0,0,2.116163
123.75,0,0,2.132923
123.75,0,0,2.149678
123.75,0,0,2.166201
123.75,0,0,2.182839
123.75,0,0,2.199539
123.75,0,0,2.217224
123.75,0,0,2.24047
123.75,0,0,2.253601
123.75,0,0,2.266285
123.75,0,0,2.282943
123.75,0,0,2.300908
123.75,0,0,2.329786
123.75,0,0,2.344291
123.75,0,0,2.358253
123.75,0,0,2.369221
123.75,0,0,2.382896
123.75,0,0,2.399736
123.75,0,0,2.416147
123.75,0,0,2.432748
123.75,0,0,2.450059
123.75,0,0,2.468477
123.75,0,0,2.486485
123.75,0,0,2.504994
123.75,0,0,2.517229
123.75,0,0,2.532758
123.75,0,0,2.549659
123.75,0,0,2.566206
123.75,0,0,2.584365
123.75,0,0,2.601092
123.75,0,0,2.61601
123.75,0,0,2.632715
123.75,0,0,2.649353
123.75,0,0,2.666039
123.75,0,0,2.682637
123.75,0,0,2.699341
123.75,0,0,2.71595
123.75,0,0,2.743857
123.75,0,0,2.761373
123.75,0,0,2.776553
123.75,0,0,2.792747
123.75,0,0,2.80819
123.75,0,0,2.819431
123.75,0,0,2.83275
123.75,0,0,2.84943
123.75,0,0,2.866385
123.75,0,0,2.882899
123.75,0,0,2.899481
123.75,0,0,2.915893
123.75,0,0,2.933766
123.75,0,0,2.958024
123.75,0,0,2.980568
123.75,0,0,3.004729
123.75,0,0,3.022717
123.75,0,0,3.035646
123.75,0,0,3.047291
123.75,0,0,3.058239
123.75,0,0,3.069528
123.75,0,0,3.083419
123.75,0,0,3.099485
123.75,0,0,3.115871
123.75,0,0,3.132628
123.75,0,0,3.149364
123.75,0,0,3.165925
123.75,0,0,3.182842
123.75,0,0,3.19926
123.75,0,0,3.21605
123.75,0,0,3.232597
123.75,0,0,3.249148
123.75,0,0,3.265928
123.75,0,0,3.282658
123.75,0,0,3.30232
123.75,0,0,3.328106
123.75,0,0,3.350686
123.75,0,0,3.362742
123.75,0,0,3.374601
123.75,0,0,3.387001
123.75,0,0,3.399298
123.75,0,0,3.415793
123.75,0,0,3.432491
123.75,0,0,3.449102
123.75,0,0,3.465893
123.75,0,0,3.482546
123.75,0,0,3.499863
123.75,0,0,3.523401
123.75,0,0,3.539216
123.75,0,0,3.553842
123.75,0,0,3.56806
123.75,0,0,3.582693
123.75,0,0,3.599435
123.75,0,0,3.615952
123.75,0,0,3.632366
123.75,0,0,3.649672
123.75,0,0,3.674525
123.75,0,0,3.697384
123.75,0,0,3.723665
123.75,0,0,3.753944
123.75,0,0,3.792421
123.75,0,0,3.835567
123.75,0,0,3.859597
123.75,0,0,3.871824
123.75,0,0,3.884456
123.75,0,0,3.896244
123.75,0,0,3.908682
123.75,0,0,3.920857
123.75,0,0,3.93319
123.75,0,0,3.9492
123.75,0,0,3.965768
123.75,0,0,3.983611
123.75,0,0,4.013253
123.75,0,0,4.040842
123.75,0,0,4.054893
123.75,0,0,4.069609
123.75,0,0,4.083889
123.75,0,0,4.098551
123.75,0,0,4.11163
123.75,0,0,4.128508
123.75,0,0,4.138837
123.75,0,0,4.150013
123.75,0,0,4.165506
123.75,0,0,4.182247
123.75,0,0,4.19955
123.75,0,0,4.221117
123.75,0,0,4.24191
123.75,0,0,4.262402
123.75,0,0,4.281948
123.75,0,0,4.295962
123.75,0,0,4.310676
123.75,0,0,4.324609
123.75,0,0,4.338748
123.75,0,0,4.353217
123.75,0,0,4.367341
123.75,0,0,4.382441
123.75,0,0,4.399054
123.75,0,0,4.415506
123.75,0,0,4.432131
123.75,0,0,4.448752
123.75,0,0,4.466183
123.75,0,0,4.487456
123.75,0,0,4.519383
123.75,0,0,4.549479
123.75,0,0,4.564165
123.75,0,0,4.579138
123.75,0,0,4.593305
123.75,0,0,4.608045
123.75,0,0,4.618681
123.75,0,0,4.632178
123.75,0,0,4.648989
123.75,0,0,4.66557
123.75,0,0,4.682222
123.75,0,0,4.69897
123.75,0,0,4.715749
123.75,0,0,4.73215
123.75,0,0,4.748679
123.75,0,0,4.765361
123.75,0,0,4.78205
123.75,0,0,4.798805
123.75,0,0,4.815668
123.75,0,0,4.832266
123.75,0,0,4.848787
123.75,0,0,4.865466
123.75,0,0,4.882321
123.75,0,0,4.898695
123.75,0,0,4.915323
123.75,0,0,4.932008
123.75,0,0,4.948682
123.75,0,0,4.965303
123.75,0,0,4.982082
123.75,0,0,4.998729
123.75,0,0,5.015366
123.75,0,0,5.031914
123.75,0,0,5.048722
123.75,0,0,5.066036
123.75,0,0,5.087629
123.75,0,0,5.108474
123.75,0,0,5.127799
123.75,0,0,5.141626
123.75,0,0,5.155052
123.75,0,0,5.169184
123.75,0,0,5.182229
123.75,0,0,5.198609
123.75,0,0,5.21523
123.75,0,0,5.231845
123.75,0,0,5.248601
123.75,0,0,5.265184
123.75,0,0,5.290766
123.75,0,0,5.311031
123.75,0,0,5.327573
123.75,0,0,5.344829
123.75,0,0,5.362119
123.75,0,0,5.379382
123.75,0,0,5.397348
123.75,0,0,5.414225
123.75,0,0,5.427128
123.75,0,0,5.438067
123.75,0,0,5.450616
123.75,0,0,5.465214
123.75,0,0,5.481887
123.75,0,0,5.49861
123.75,0,0,5.515216
123.75,0,0,5.532092
123.75,0,0,5.548589
123.75,0,0,5.56519
123.75,0,0,5.581907
123.75,0,0,5.598499
123.75,0,0,5.61505
123.75,0,0,5.631793
123.75,0,0,5.648534
123.75,0,0,5.665043
123.75,0,0,5.68175
123.75,0,0,5.698411
123.75,0,0,5.715084
123.75,0,0,5.735864
123.75,0,0,5.758966
123.75,0,0,5.781261
123.75,0,0,5.805216
123.75,0,0,5.827839
123.75,0,0,5.846375
123.75,0,0,5.860262
123.75,0,0,5.873244
123.75,0,0,5.884514
123.75,0,0,5.898295
123.75,0,0,5.915054
123.75,0,0,5.932018
123.75,0,0,5.948592
123.75,0,0,5.965415
123.75,0,0,5.982009
123.75,0,0,5.998443
123.75,0,0,6.015079
123.75,0,0,6.031489
123.75,0,0,6.048598
123.75,0,0,6.071157
123.75,0,0,6.087768
123.75,0,0,6.100681
123.75,0,0,6.119125
123.75,0,0,6.141902
123.75,0,0,6.165172
123.75,0,0,6.188771
123.75,0,0,6.205397
123.75,0,0,6.21799
123.75,0,0,6.229948
123.75,0,0,6.242196
123.75,0,0,6.254258
123.75,0,0,6.274021
123.75,0,0,6.293583
123.75,0,0,6.306983
123.75,0,0,6.320434
123.75,0,0,6.331635
123.75,0,0,6.348207
123.75,0,0,6.364825
123.75,0,0,6.381469
123.75,0,0,6.398328
123.75,0,0,6.414887
123.75,0,0,6.431691
123.75,0,0,6.448336
123.75,0,0,6.46485
123.75,0,0,6.481621
123.75,0,0,6.498315
123.75,0,0,6.514891
123.75,0,0,6.531466
123.75,0,0,6.548083
123.75,0,0,6.565456
123.75,0,0,6.586447
123.75,0,0,6.599541
123.75,0,0,6.614866
123.75,0,0,6.631508
123.75,0,0,6.648199
123.75,0,0,6.66482
123.75,0,0,6.683099
123.75,0,0,6.708651
123.75,0,0,6.723248
123.75,0,0,6.738016
123.75,0,0,6.752007
123.75,0,0,6.766448
123.75,0,0,6.781412
123.75,0,0,6.798
123.75,0,0,6.814701
123.75,0,0,6.831329
123.75,0,0,6.847988
123.75,0,0,6.864894
123.75,0,0,6.881699
123.75,0,0,6.898704
123.75,0,0,6.918991
123.75,0,0,6.932752
123.75,0,0,6.948202
123.75,0,0,6.964996
123.75,0,0,6.981626
123.75,0,0,6.998234
123.75,0,0,7.014861
123.75,0,0,7.031674
123.75,0,0,7.048127
123.75,0,0,7.064939
123.75,0,0,7.081516
123.75,0,0,7.098297
123.75,0,0,7.115317
123.75,0,0,7.13145
123.75,0,0,7.148414
123.75,0,0,7.16492
123.75,0,0,7.181376
123.75,0,0,7.198068
123.75,0,0,7.214925
123.75,0,0,7.232026
123.75,0,0,7.248165
123.75,0,0,7.264784
123.75,0,0,7.28133
123.75,0,0,7.29803
123.75,0,0,7.314862
123.75,0,0,7.331208
123.75,0,0,7.347926
123.75,0,0,7.364573
123.75,0,0,7.381307
123.75,0,0,7.397917
123.75,0,0,7.414469
123.75,0,0,7.431248
123.75,0,0,7.448289
123.75,0,0,7.464483
123.75,0,0,7.481223
123.75,0,0,7.499281
123.75,0,0,7.522834
123.75,0,0,7.540251
123.75,0,0,7.553894
123.75,0,0,7.564654
123.75,0,0,7.581223
123.75,0,0,7.597885
123.75,0,0,7.614531
123.75,0,0,7.631202
123.75,0,0,7.6479
123.75,0,0,7.664386
123.75,0,0,7.685166
123.75,0,0,7.711808
123.75,0,0,7.73801
123.75,0,0,7.761538
123.75,0,0,7.774829
123.75,0,0,7.788427
123.75,0,0,7.802219
123.75,0,0,7.815854
123.75,0,0,7.831222
123.75,0,0,7.847903
123.75,0,0,7.864367
123.75,0,0,7.881313
123.75,0,0,7.897691
123.75,0,0,7.914445
123.75,0,0,7.931216
123.75,0,0,7.950344
123.75,0,0,7.981535
123.75,0,0,8.004516
123.75,0,0,8.019255
123.75,0,0,8.033233
123.75,0,0,8.047313
123.75,0,0,8.060831
123.75,0,0,8.074751
123.75,0,0,8.089032
123.75,0,0,8.099504
123.75,0,0,8.114328
123.75,0,0,8.130902
123.75,0,0,8.147628
123.75,0,0,8.164268
123.75,0,0,8.180882
123.75,0,0,8.197654
123.75,0,0,8.2143
123.75,0,0,8.230987
123.75,0,0,8.247531
123.75,0,0,8.264524
123.75,0,0,8.280834
123.75,0,0,8.297679
123.75,0,0,8.314267
123.75,0,0,8.331011
123.75,0,0,8.347659
123.75,0,0,8.364135
123.75,0,0,8.380917
123.75,0,0,8.397594
123.75,0,0,8.414204
123.75,0,0,8.430937
123.75,0,0,8.447773
123.75,0,0,8.46425
123.75,0,0,8.480897
123.75,0,0,8.497506
123.75,0,0,8.514268
123.75,0,0,8.530763
123.75,0,0,8.547692
123.75,0,0,8.564077
123.75,0,0,8.581111
123.75,0,0,8.597577
123.75,0,0,8.614176
123.75,0,0,8.631069
123.75,0,0,8.647635
123.75,0,0,8.664221
123.75,0,0,8.680861
123.75,0,0,8.697521
123.75,0,0,8.714137
123.75,0,0,8.730979
123.75,0,0,8.747492
123.75,0,0,8.764228
123.75,0,0,8.781189
123.75,0,0,8.797351
123.75,0,0,8.814188
123.75,0,0,8.830691
123.75,0,0,8.847509
123.75,0,0,8.864249
123.75,0,0,8.88101
123.75,0,0,8.897396
123.75,0,0,8.91432
123.75,0,0,8.930811
123.75,0,0,8.947346
123.75,0,0,8.965106
123.75,0,0,8.991004
123.75,0,0,9.016535
123.75,0,0,9.043053
123.75,0,0,9.057795
123.75,0,0,9.070862
123.75,0,0,9.082481
123.75,0,0,9.093427
123.75,0,0,9.104239
123.75,0,0,9.11482
123.75,0,0,9.130601
123.75,0,0,9.147254
123.75,0,0,9.163924
123.75,0,0,9.180681
123.75,0,0,9.197268
123.75,0,0,9.213904
123.75,0,0,9.230525
123.75,0,0,9.247196
123.75,0,0,9.264503
123.75,0,0,9.285266
123.75,0,0,9.306995
123.75,0,0,9.324612
123.75,0,0,9.338808
123.75,0,0,9.351357
123.75,0,0,9.363846
123.75,0,0,9.380653
123.75,0,0,9.397327
123.75,0,0,9.413933
123.75,0,0,9.430438
123.75,0,0,9.447455
123.75,0,0,9.463921
123.75,0,0,9.480417
123.75,0,0,9.49718
123.75,0,0,9.51381
123.75,0,0,9.530551
123.75,0,0,9.547295
123.75,0,0,9.563924
123.75,0,0,9.580573
123.75,0,0,9.597059
123.75,0,0,9.613776
123.75,0,0,9.630606
123.75,0,0,9.647545
123.75,0,0,9.668125
123.75,0,0,9.683783
123.75,0,0,9.697094
123.75,0,0,9.71382
123.75,0,0,9.730516
123.75,0,0,9.747093
123.75,0,0,9.763788
123.75,0,0,9.780412
123.75,0,0,9.797182
123.75,0,0,9.813745
123.75,0,0,9.830647
123.75,0,0,9.847201
123.75,0,0,9.864104
123.75,0,0,9.881616
123.75,0,0,9.897763
123.75,0,0,9.918365
123.75,0,0,9.930427
123.75,0,0,9.947138
123.75,0,0,9.9638
123.75,0,0,9.981215
123.75,0,0,10.00405
123.75,0,0,10.0188
123.75,0,0,10.03109
123.75,0,0,10.04695
123.75,0,0,10.06361
123.75,0,0,10.0803
123.75,0,0,10.09708
123.75,0,0,10.11361
123.75,0,0,10.13115
123.75,0,0,10.1547
123.75,0,0,10.16877
123.75,0,0,10.1816
123.75,0,0,10.19705
123.75,0,0,10.2135
123.75,0,0,10.23023
123.75,0,0,10.24691
123.75,0,0,10.26352
123.75,0,0,10.28009
123.75,0,0,10.29693
123.75,0,0,10.33731
123.75,0,0,10.34918
123.75,0,0,10.35969
123.75,0,0,10.37076
123.75,0,0,10.38168
123.75,0,0,10.39684
123.75,0,0,10.41355
123.75,0,0,10.43022
123.75,0,0,10.44699
123.75,0,0,10.4636
123.75,0,0,10.48016
123.75,0,0,10.49679
123.75,0,0,10.51362
123.75,0,0,10.53012
123.75,0,0,10.54677
123.75,0,0,10.56348
123.75,0,0,10.58085
123.75,0,0,10.60218
123.75,0,0,10.61587
123.75,0,0,10.63003
123.75,0,0,10.64674
123.75,0,0,10.66345
123.75,0,0,10.68009
123.75,0,0,10.69687
123.75,0,0,10.73102
123.75,0,0,10.74655
123.75,0,0,10.76112
123.75,0,0,10.7721
123.75,0,0,10.78343
123.75,0,0,10.79674
123.75,0,0,10.81339
123.75,0,0,10.8303
123.75,0,0,10.84682
123.75,0,0,10.86967
123.75,0,0,10.89078
123.75,0,0,10.91466
123.75,0,0,10.93634
123.75,0,0,10.94781
123.75,0,0,10.95893
123.75,0,0,10.96985
123.75,0,0,10.98018
123.75,0,0,10.99673
123.75,0,0,11.01336
123.75,0,0,11.03074
123.75,0,0,11.05137
123.75,0,0,11.07282
123.75,0,0,11.09369
123.75,0,0,11.11433
123.75,0,0,11.13561
123.75,0,0,11.15244
123.75,0,0,11.16364
123.75,0,0,11.17408
123.75,0,0,11.18584
123.75,0,0,11.19708
123.75,0,0,11.21329
123.75,0,0,11.23012
123.75,0,0,11.24659
123.75,0,0,11.26328
123.75,0,0,11.27991
123.75,0,0,11.29664
123.75,0,0,11.31324
123.75,0,0,11.33066
123.75,0,0,11.35173
123.75,0,0,11.38674
123.75,0,0,11.44142
123.75,0,0,11.4581
123.75,0,0,11.47208
123.75,0,0,11.49168
123.75,0,0,11.50189
123.75,0,0,11.51205
123.75,0,0,11.52426
123.75,0,0,11.53437
123.75,0,0,11.5466
123.75,0,0,11.56319
123.75,0,0,11.57991
123.75,0,0,11.59648
123.75,0,0,11.61307
123.75,0,0,11.62972
123.75,0,0,11.64647
123.75,0,0,11.66311
123.75,0,0,11.6798
123.75,0,0,11.6966
123.75,0,0,11.7131
123.75,0,0,11.72972
123.75,0,0,11.7465
123.75,0,0,11.76314
123.75,0,0,11.77993
123.75,0,0,11.79652
123.75,0,0,11.81306
123.75,0,0,11.82971
123.75,0,0,11.84649
123.75,0,0,11.86354
123.75,0,0,11.88132
123.75,0,0,11.89631
123.75,0,0,11.91404
123.75,0,0,11.92989
123.75,0,0,11.94631
123.75,0,0,11.96307
123.75,0,0,11.97964
123.75,0,0,11.99632
123.75,0,0,12.01307
123.75,0,0,12.02968
123.75,0,0,12.04639
123.75,0,0,12.06323
123.75,0,0,12.07972
123.75,0,0,12.09635
123.75,0,0,12.11292
123.75,0,0,12.12964
123.75,0,0,12.14646
123.75,0,0,12.16297
123.75,0,0,12.17958
123.75,0,0,12.19627
123.75,0,0,12.21293
123.75,0,0,12.22956
123.75,0,0,12.24638
123.75,0,0,12.26298
123.75,0,0,12.2796
123.75,0,0,12.29624
123.75,0,0,12.31285
123.75,0,0,12.3296
123.75,0,0,12.34622
123.75,0,0,12.36285
123.75,0,0,12.37949
123.75,0,0,12.3964
123.75,0,0,12.41291
123.75,0,0,12.42956
123.75,0,0,12.44641
123.75,0,0,12.46318
123.75,0,0,12.47972
123.75,0,0,12.49624
123.75,0,0,12.5128
123.75,0,0,12.52966
123.75,0,0,12.5463
123.75,0,0,12.56284
123.75,0,0,12.57967
123.75,0,0,12.59632
123.75,0,0,12.613
123.75,0,0,12.62966
123.75,0,0,12.64615
123.75,0,0,12.66294
123.75,0,0,12.67983
123.75,0,0,12.6963
123.75,0,0,12.71292
123.75,0,0,12.72979
123.75,0,0,12.74615
123.75,0,0,12.76281
123.75,0,0,12.77954
123.75,0,0,12.79614
123.75,0,0,12.81285
123.75,0,0,12.82947
123.75,0,0,12.84617
123.75,0,0,12.86272
123.75,0,0,12.8809
123.75,0,0,12.89607
123.75,0,0,12.91272
123.75,0,0,12.92943
123.75,0,0,12.9464
123.75,0,0,12.96307
123.75,0,0,12.97935
123.75,0,0,12.99621
123.75,0,0,13.01268
123.75,0,0,13.02939
123.75,0,0,13.04614
123.75,0,0,13.06268
123.75,0,0,13.07951
123.75,0,0,13.0961
123.75,0,0,13.11268
123.75,0,0,13.12931
123.75,0,0,13.14593
123.75,0,0,13.16257
123.75,0,0,13.17937
123.75,0,0,13.19594
123.75,0,0,13.21278
123.75,0,0,13.22935
123.75,0,0,13.24602
123.75,0,0,13.2626
123.75,0,0,13.27935
123.75,0,0,13.29602
123.75,0,0,13.31254
123.75,0,0,13.32925
123.75,0,0,13.3459
123.75,0,0,13.36266
123.75,0,0,13.38311
123.75,0,0,13.40779
123.75,0,0,13.42663
123.75,0,0,13.43788
123.75,0,0,13.44875
123.75,0,0,13.46261
123.75,0,0,13.47951
123.75,0,0,13.49635
123.75,0,0,13.51258
123.75,0,0,13.52924
123.75,0,0,13.54585
123.75,0,0,13.5625
123.75,0,0,13.57914
123.75,0,0,13.59586
123.75,0,0,13.6126
123.75,0,0,13.6293
123.75,0,0,13.64588
123.75,0,0,13.66244
123.75,0,0,13.67916
123.75,0,0,13.69576
123.75,0,0,13.71251
123.75,0,0,13.72914
123.75,0,0,13.74579
123.75,0,0,13.76249
123.75,0,0,13.77926
123.75,0,0,13.79574
123.75,0,0,13.81249
123.75,0,0,13.82919
123.75,0,0,13.84576
123.75,0,0,13.86263
123.75,0,0,13.88033
123.75,0,0,13.89588
123.75,0,0,13.91434
123.75,0,0,13.9291
123.75,0,0,13.94692
123.75,0,0,13.96744
123.75,0,0,13.98131
123.75,0,0,13.99581
123.75,0,0,14.0123
123.75,0,0,14.02892
123.75,0,0,14.0458
123.75,0,0,14.06231
123.75,0,0,14.07907
123.75,0,0,14.09642
123.75,0,0,14.11705
123.75,0,0,14.12975
123.75,0,0,14.14571
123.75,0,0,14.16222
123.75,0,0,14.1789
123.75,0,0,14.19576
123.75,0,0,14.21227
123.75,0,0,14.2289
123.75,0,0,14.24561
123.75,0,0,14.26233
123.75,0,0,14.27903
123.75,0,0,14.2956
123.75,0,0,14.31235
123.75,0,0,14.3291
123.75,0,0,14.34563
123.75,0,0,14.36227
123.75,0,0,14.37895
123.75,0,0,14.39577
123.75,0,0,14.41227
123.75,0,0,14.42975
123.75,0,0,14.45207
123.75,0,0,14.47526
123.75,0,0,14.49852
123.75,0,0,14.51658
123.75,0,0,14.53025
123.75,0,0,14.54233
123.75,0,0,14.55374
123.75,0,0,14.56369
123.75,0,0,14.57881
123.75,0,0,14.59549
123.75,0,0,14.61246
123.75,0,0,14.62887
123.75,0,0,14.64554
123.75,0,0,14.66212
123.75,0,0,14.67883
123.75,0,0,14.69561
123.75,0,0,14.71214
123.75,0,0,14.72882
123.75,0,0,14.74546
123.75,0,0,14.7621
123.75,0,0,14.77906
123.75,0,0,14.79547
123.75,0,0,14.81215
123.75,0,0,14.82889
123.75,0,0,14.84556
123.75,0,0,14.86218
123.75,0,0,14.88081
123.75,0,0,14.89567
123.75,0,0,14.91216
123.75,0,0,14.92871
123.75,0,0,14.94552
123.75,0,0,14.96203
123.75,0,0,14.97872
123.75,0,0,14.99536
123.75,0,0,15.01199
123.75,0,0,15.02904
123.75,0,0,15.04522
123.75,0,0,15.06208
123.75,0,0,15.07877
123.75,0,0,15.0954
123.75,0,0,15.11213
123.75,0,0,15.12875
123.75,0,0,15.14528
123.75,0,0,15.16198
123.75,0,0,15.17869
123.75,0,0,15.19543
123.75,0,0,15.21201
123.75,0,0,15.22859
123.75,0,0,15.24532
123.75,0,0,15.26192
123.75,0,0,15.27861
123.75,0,0,15.29527
123.75,0,0,15.31186
123.75,0,0,15.32866
123.75,0,0,15.34524
123.75,0,0,15.3651
123.75,0,0,15.38305
123.75,0,0,15.39513
123.75,0,0,15.41189
123.75,0,0,15.42867
123.75,0,0,15.44531
123.75,0,0,15.46217
123.75,0,0,15.47875
123.75,0,0,15.49539
123.75,0,0,15.51211
123.75,0,0,15.52864
123.75,0,0,15.54522
123.75,0,0,15.56223
123.75,0,0,15.57862
123.75,0,0,15.5954
123.75,0,0,15.61193
123.75,0,0,15.6287
123.75,0,0,15.6455
123.75,0,0,15.6623
123.75,0,0,15.67877
123.75,0,0,15.69568
123.75,0,0,15.7118
123.75,0,0,15.72836
123.75,0,0,15.74536
123.75,0,0,15.76186
123.75,0,0,15.77859
123.75,0,0,15.79527
123.75,0,0,15.81186
123.75,0,0,15.82868
123.75,0,0,15.84527
123.75,0,0,15.8619
123.75,0,0,15.88027
123.75,0,0,15.89525
123.75,0,0,15.9133
123.75,0,0,15.92857
123.75,0,0,15.94528
123.75,0,0,15.96182
123.75,0,0,15.97856
123.75,0,0,15.99513
123.75,0,0,16.01184
123.75,0,0,16.02848
123.75,0,0,16.04529
123.75,0,0,16.06189
123.75,0,0,16.0785
123.75,0,0,16.09497
123.75,0,0,16.11175
123.75,0,0,16.12848
123.75,0,0,16.145
123.75,0,0,16.16185
123.75,0,0,16.1783
123.75,0,0,16.19497
123.75,0,0,16.21162
123.75,0,0,16.22926
123.75,0,0,16.25241
123.75,0,0,16.27493
123.75,0,0,16.28765
123.75,0,0,16.29834
123.75,0,0,16.31173
123.75,0,0,16.32845
123.75,0,0,16.34493
123.75,0,0,16.36172
123.75,0,0,16.37835
